Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD01115,3/5/2026,2026,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Hornet 2.0,Sports,184,Black,51,Female,Finance,144186,6180,7409,4598,0,490,149523,117177,32346,1,3.8
ORD01120,19-05-2026,2026,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Blue,41,Female,Finance,89443,435,3042,7667,88383,625,99092,69231,29861,1,4.5
ORD01122,16-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,SP 125,Commuter,125,Blue,35,Male,Credit Card,87630,2581,4484,6040,84718,331,95242,72125,23117,13,4.1
ORD01142,13-02-2026,2026,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Shine 125,Commuter,125,Black,41,Female,Credit Card,82619,3266,7126,7300,77074,2279,91500,65220,26280,7,4.3
ORD01178,31-10-2026,2026,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Unicorn,Premium Commuter,160,Grey,37,Female,Credit Card,114790,2327,7904,4347,0,4001,120713,92411,28302,6,3.7
ORD01185,16-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,White,50,Female,Credit Card,92403,3830,5331,6628,0,4418,96114,72648,23466,9,3.9
ORD01199,31-01-2026,2026,1,January,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Blue,35,Male,Credit Card,85766,6616,6282,2123,0,3164,84391,68815,15576,9,4.3
ORD01205,25-08-2025,2025,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Activa 6G,Scooter,110,Red,34,Female,Cash,83263,4060,4375,3155,0,1450,85283,66124,19159,1,4.1
ORD01207,19-04-2025,2025,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Hornet 2.0,Sports,184,Black,35,Female,Cash,140600,3183,7068,1821,0,401,145905,107915,37990,14,4.2
ORD01222,14-05-2025,2025,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Red,28,Female,Cash,82908,3761,5801,9695,74565,4582,90061,70184,19877,9,3.8
ORD01230,24-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Activa 6G,Scooter,110,Red,48,Female,Cash,78581,2187,6958,6678,75921,473,89557,67392,22165,2,4.5
ORD01234,11/10/2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,34,Male,Credit Card,107917,1360,5482,9058,101896,4661,116436,88101,28335,8,3.8
ORD01235,7/10/2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Hornet 2.0,Sports,184,White,48,Male,Finance,143928,4810,7528,5602,138637,481,151767,115507,36260,6,4.3
ORD01251,29-06-2026,2026,6,June,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,CB350,Premium,348,Blue,48,Male,Credit Card,213237,2736,6292,9669,209398,1103,225359,169314,56045,12,4.8
ORD01294,19-01-2026,2026,1,January,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Shine 125,Commuter,125,Blue,42,Male,Finance,85384,2175,3867,8384,79239,3970,91490,69041,22449,3,4.3
ORD01295,5/4/2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Red,33,Female,Cash,85042,322,6664,4385,84529,191,95578,69610,25968,4,5
ORD01315,3/3/2026,2026,3,March,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,Black,47,Female,Cash,211624,6033,6618,7334,0,1756,217787,172861,44926,9,4.7
ORD01319,29-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,White,50,Female,Cash,87864,1092,7547,4560,81802,4970,93909,73519,20390,1,4.2
ORD01324,2/4/2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,Blue,33,Male,UPI,94034,97,5561,2991,0,2595,99894,69562,30332,2,4.9
ORD01333,26-09-2026,2026,9,September,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Activa 6G,Scooter,110,Black,36,Male,Credit Card,78008,4595,7665,4460,69352,4061,81477,62909,18568,3,4.1
ORD01342,25-07-2025,2025,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,23,Female,Finance,107096,4086,5353,1737,0,1561,108539,91159,17380,8,4
ORD01364,23-02-2026,2026,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Shine 125,Commuter,125,Black,51,Female,UPI,83378,6809,3678,6698,74355,2214,84731,70482,14249,6,3.5
ORD01381,23-02-2025,2025,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Unicorn,Premium Commuter,160,Black,51,Female,Finance,112649,1959,6781,3284,0,3624,117131,91171,25960,4,3.6
ORD01382,28-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Hornet 2.0,Sports,184,Black,29,Male,Finance,142047,4009,3787,1853,135665,2373,141305,116238,25067,3,4.3
ORD01388,20-12-2025,2025,12,December,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,CB350,Premium,348,Grey,28,Male,Credit Card,207481,704,3830,4538,0,2951,212194,164790,47404,9,4.6
ORD01401,22-07-2026,2026,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,SP 125,Commuter,125,Grey,31,Male,Credit Card,92212,3542,6278,2084,0,3948,93084,68768,24316,12,3.6
ORD01406,28-02-2025,2025,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,Blue,27,Female,UPI,93684,4963,3336,6148,86784,1937,96268,74903,21365,6,5
ORD01453,26-03-2025,2025,3,March,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,White,29,Female,UPI,211990,4722,5912,4784,205624,1644,216320,169784,46536,10,4.1
ORD01461,25-07-2026,2026,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Activa 6G,Scooter,110,Black,54,Female,Cash,80699,2656,4578,6925,0,3269,86277,63034,23243,9,4
ORD01462,20-07-2025,2025,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,28,Male,Finance,110553,78,5487,6752,0,1005,121709,85450,36259,14,4.7
ORD01473,7/4/2025,2025,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,SP 125,Commuter,125,White,27,Female,Cash,93873,5375,6100,3257,88427,71,97784,74506,23278,14,4.4
