Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD00645,20-12-2026,2026,12,December,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Blue,26,Male,Finance,113106,1974,7598,2439,109668,1464,119705,92674,27031,15,3.8
ORD00653,10/4/2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Activa 6G,Scooter,110,Grey,20,Female,UPI,78469,988,3225,2449,74614,2867,80288,66849,13439,15,4.3
ORD00665,24-07-2025,2025,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Blue,53,Male,UPI,92235,3079,3868,1997,85438,3718,91303,71011,20292,8,4.3
ORD00691,16-11-2026,2026,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,CB350,Premium,348,Black,51,Male,Cash,210477,2468,6665,8857,0,3656,219875,164204,55671,9,4.6
ORD00699,24-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Grey,36,Female,Finance,108826,6674,4535,6490,0,3239,109938,89873,20065,13,4.5
ORD00713,19-04-2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Activa 6G,Scooter,110,Red,23,Male,UPI,80430,1492,6287,5071,0,1211,89085,60441,28644,13,4.8
ORD00725,19-04-2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Black,31,Female,Cash,91715,6834,4925,8807,80247,4634,93979,73032,20947,9,5
ORD00734,13-10-2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,Grey,30,Male,Cash,89171,1752,7781,8838,84226,3193,100845,67803,33042,15,3.6
ORD00742,29-01-2025,2025,1,January,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Red,50,Female,Credit Card,81666,4773,7087,5096,73952,2941,86135,60267,25868,8,4.8
ORD00784,21-12-2025,2025,12,December,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Activa 6G,Scooter,110,Red,36,Female,Cash,82380,880,5128,5062,0,2804,88886,66183,22703,8,4.4
ORD00794,22-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Red,54,Male,Credit Card,88078,4577,3129,9755,0,4898,91487,71019,20468,12,4.9
ORD00795,4/5/2025,2025,5,May,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Red,48,Female,UPI,144106,4556,7994,2036,135492,4058,145522,115928,29594,15,4.5
ORD00808,7/10/2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,White,27,Female,Finance,107511,4319,4157,3864,99590,3602,107611,89199,18412,4,4.1
ORD00833,28-04-2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,32,Male,Finance,88148,4279,6510,6057,0,3960,92476,71771,20705,7,5
ORD00844,10/10/2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,21,Female,Credit Card,86959,3019,7153,2906,81500,2440,91559,69597,21962,4,3.7
ORD00865,5/6/2025,2025,6,June,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Grey,45,Male,Credit Card,141838,3950,5333,5349,136513,1375,147195,117645,29550,2,4.2
ORD00870,4/3/2025,2025,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Unicorn,Premium Commuter,160,Black,54,Male,Cash,113346,2703,6486,2370,0,2325,117174,87336,29838,1,3.7
ORD00915,4/8/2026,2026,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Blue,30,Male,UPI,77140,1672,6200,4251,0,400,85519,64553,20966,5,4.7
ORD00919,22-02-2025,2025,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,White,46,Male,Credit Card,141134,6923,7300,7560,0,2484,146587,114692,31895,5,4.5
ORD00935,7/12/2025,2025,12,December,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Hornet 2.0,Sports,184,White,54,Male,Finance,137796,4331,5614,8070,0,1401,145748,110961,34787,13,4
ORD00949,20-02-2026,2026,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,White,38,Female,Cash,84555,5478,7026,5575,76952,2125,89553,66152,23401,9,4.9
ORD00984,25-01-2026,2026,1,January,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,Red,35,Female,Credit Card,91536,2798,6279,2851,0,4808,93060,69188,23872,4,4.7
ORD00996,18-06-2026,2026,6,June,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Red,38,Female,Credit Card,140591,5301,6288,2919,132200,3090,141407,118158,23249,7,3.6
ORD01015,17-04-2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Shine 125,Commuter,125,Black,26,Male,Finance,85354,1438,6496,8827,81209,2707,96532,64210,32322,2,3.8
ORD01023,9/3/2026,2026,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,29,Male,Cash,108631,3010,4944,7264,105434,187,117642,90364,27278,13,4.2
ORD01030,30-12-2026,2026,12,December,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Red,30,Male,UPI,111427,5758,4133,9954,0,2855,116901,92334,24567,7,3.9
ORD01033,1/10/2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Blue,48,Female,Cash,87988,1624,5119,9682,84356,2008,99157,73075,26082,14,3.7
ORD01039,3/4/2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,CB350,Premium,348,Blue,47,Female,Cash,213695,6680,5174,3005,205964,1051,214143,166530,47613,14,4.2
ORD01045,7/10/2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Activa 6G,Scooter,110,Blue,42,Female,Cash,77462,6633,7458,6860,70774,55,85092,62945,22147,15,3.9
ORD01048,23-01-2025,2025,1,January,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,CB350,Premium,348,Red,38,Female,Credit Card,208705,203,5297,3622,0,4135,213286,158132,55154,7,4.2
ORD01074,10/3/2026,2026,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,White,55,Female,UPI,78495,368,4866,1892,75551,2576,82309,62752,19557,6,5
ORD01084,24-07-2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Red,35,Male,Finance,110453,79,6569,9777,107933,2441,124279,85696,38583,7,3.7
ORD01106,3/4/2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Blue,49,Male,Credit Card,82292,3386,5717,3577,77724,1182,87018,67391,19627,4,4.3
ORD01114,15-05-2025,2025,5,May,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Blue,42,Male,Cash,93297,4032,6060,3488,85510,3755,95058,72114,22944,9,4.3
ORD01135,18-07-2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,White,51,Male,Finance,93377,3157,5308,9636,0,1997,103167,69032,34135,12,4.5
ORD01156,1/10/2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,CB350,Premium,348,Grey,21,Male,Credit Card,207130,6788,6845,2638,198761,1581,208244,174009,34235,10,4.1
ORD01164,20-03-2026,2026,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,47,Female,Credit Card,110461,1667,5801,8448,106320,2474,120569,84838,35731,7,4.4
ORD01175,27-11-2026,2026,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Blue,37,Female,Credit Card,138146,3360,5366,2893,0,1547,141498,108690,32808,13,4
ORD01215,10/7/2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,CB350,Premium,348,Black,30,Female,Finance,211619,1867,3179,7059,205835,3917,216073,173289,42784,5,4.5
ORD01216,29-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Blue,54,Female,Finance,112385,5041,4296,3306,0,3944,111002,86302,24700,14,3.9
ORD01229,23-09-2026,2026,9,September,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,Red,20,Female,Cash,137180,3294,3019,8192,132432,1454,143643,108521,35122,15,3.7
ORD01255,27-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,CB350,Premium,348,White,36,Male,Credit Card,211662,5160,4931,8308,202055,4447,215294,159304,55990,9,5
ORD01289,14-02-2026,2026,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Blue,36,Female,Cash,82994,6271,6776,2332,0,3048,82783,66489,16294,9,3.7
ORD01292,4/2/2026,2026,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,47,Female,Credit Card,113026,966,5735,6187,111109,951,123031,93188,29843,13,3.6
ORD01314,29-11-2025,2025,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Red,26,Female,UPI,137083,350,6967,3893,0,534,147059,117286,29773,10,4.8
ORD01331,25-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,42,Male,Finance,87627,884,6996,2695,0,3980,92454,67603,24851,14,4.2
ORD01355,5/7/2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,48,Male,Credit Card,107298,5371,7941,3445,0,4992,108321,89355,18966,9,3.6
ORD01375,6/2/2025,2025,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Shine 125,Commuter,125,Blue,49,Male,Credit Card,88836,2831,6970,3144,81038,4967,91152,64370,26782,9,3.6
ORD01409,3/8/2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,Blue,30,Male,Cash,94791,5890,4897,1695,0,3786,91707,72403,19304,15,4.5
ORD01437,5/10/2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Hornet 2.0,Sports,184,Blue,49,Female,UPI,139810,3473,7633,6307,0,3626,146651,110901,35750,1,4.1
ORD01456,17-06-2026,2026,6,June,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,SP 125,Commuter,125,Red,49,Male,Finance,93363,3500,7605,6771,87598,2265,101974,70389,31585,15,4.7
ORD01472,4/4/2026,2026,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,Black,24,Male,Finance,91267,6027,6245,8559,81072,4168,95876,69494,26382,13,4.5
ORD01478,27-03-2025,2025,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,Blue,53,Female,UPI,143845,469,5994,2219,141358,2018,149571,107889,41682,9,4.8
ORD01490,7/11/2025,2025,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,White,42,Male,Credit Card,85288,402,6921,3206,84853,33,94980,70046,24934,14,3.7
ORD01494,13-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Shine 125,Commuter,125,White,46,Male,Credit Card,84596,2188,5886,1496,0,4665,85125,66831,18294,12,5
